individual	type	info	file	etag
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_235.fastq.gz	b2715457bd083fac5aa831c1b1639dca-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_236.fastq.gz	6e9d29ee23962679182d794a2b94248e-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_237.fastq.gz	0a10e659442cfd633eb2ac17dec1a58f-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_238.fastq.gz	92fc461613219d62c17f7f915873c5c9-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_239.fastq.gz	36feb8588f755ed96ec2f176e713411d-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_240.fastq.gz	a5baa05b92ff23ac5abc5249d6615c0b-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_241.fastq.gz	ab3a12e8b1563ff7225129c128cff7fa-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_242.fastq.gz	223bd2a1f88c4a5a27f3439c2ea97c9f-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_243.fastq.gz	76459bab0ad6a4b64daf95c9fa85e609-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_244.fastq.gz	a61bd2b6991c2f8dffde2704a77eb168-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_245.fastq.gz	6c9f23fbb3e46b109468bdf00da92dfc-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_246.fastq.gz	9355db158cbcf1a2bb5fbda0a02a378f-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_247.fastq.gz	05374015d99ff3b5fca1d22c3478e15a-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_248.fastq.gz	92e92a7c5ace694e4cfaa387b75c25f2-2
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_249.fastq.gz	6bcdb077dddc0265e2d9c97638db2225-2
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_250.fastq.gz	2d5698984b94fe25db0a8ceb35c03590-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_251.fastq.gz	d369667c04309e6e574664d7acf1817a-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_252.fastq.gz	a0ab6eb3cb4a51ac332c012e32c8a3d1-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_253.fastq.gz	8445b815ba2ed5b58b47aee956ee72bf-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_254.fastq.gz	6f43e0711b6b02c6e3d704629886e610-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_255.fastq.gz	22f4892ffd08504cd94d4cf5965a796d-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_256.fastq.gz	7dda94338268a5c69d3b840d6ba1a47e-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_257.fastq.gz	a5b7c93e56ce542323e55a918e1777e3-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_258.fastq.gz	4d5c9a707b3b706a8d121f7458594950-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_259.fastq.gz	fdeb8923e559d3d1de012a5ea8fbe555-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_260.fastq.gz	06f720a2bea79de7c41e97f78420d09c-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_261.fastq.gz	25f4e9ce6de43d138321d212c3927569-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_262.fastq.gz	4ce46b2c19f048579112250295fe8c44-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_263.fastq.gz	9583b521f5593139dddd5e2971755c5e-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_264.fastq.gz	fa8c54aa477daded70a0f24832a8c1d1-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_265.fastq.gz	26553264d01c53cf0ae51eaed92dccc0-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_266.fastq.gz	91aa2f94a433e93557aea27963f208aa-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_267.fastq.gz	0389530ba322fb9314a4cbf4b12e5d9c-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_268.fastq.gz	33d892f12c6c3cab665c227fcfd98763-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_269.fastq.gz	893ef8414545895314de32144d66ad5b-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_270.fastq.gz	acaf718946b7121a74a677419c2ca226-2
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_271.fastq.gz	a3baac62d2629f013ef2947d60ac2418-2
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_272.fastq.gz	dc8a60dacf6794a8ce61408473c92752-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_273.fastq.gz	0392afeeff482b157e9b78e738679bdc-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_274.fastq.gz	08d119d9abfd26e912f7b6db0521f3ea-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_275.fastq.gz	384e8ffe28802760292ef4f78b85fa70-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_276.fastq.gz	abac2105119d82283513a984249f96bb-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_277.fastq.gz	c4b78dcddf951f118d80949bc3eee292-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_278.fastq.gz	a2a778d86b2436f642e8d1c5dfaef02f-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_279.fastq.gz	d9dcb7df659ee3fa88b2c78c5050583e-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_280.fastq.gz	3400bd260b6eee7c79b051fe5b709d95-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_281.fastq.gz	380202f377843c3c34646fc24bdffe06-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_282.fastq.gz	3496f51dc0e3e57e9ab3c60495424393-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_283.fastq.gz	44a96ad1aad6cef253668bf425ed85e5-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_284.fastq.gz	bfbf216daae427360354422cdebbc183-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_285.fastq.gz	92f0c717b663c8500878232da0c3be2f-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_286.fastq.gz	f71fdc0fbd507f9185d1bba912ad7240-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_287.fastq.gz	84570d879759ceeeb1c7a5c1df5af0ba-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_288.fastq.gz	fbf160dd961b58c849ea30b03e371309-4
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_289.fastq.gz	55dca2a19ed1caaf8152bc5ac248f78f
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_290.fastq.gz	8056ee85602fa03d5169804ee23eecb4-4
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_291.fastq.gz	4349ba39052defbe1b872e31954390af-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_292.fastq.gz	424e60b2cd01d447e6e6be11b5ded2b4-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_293.fastq.gz	4d46dc3b5f76d5321d60ae28f93d5db7-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_294.fastq.gz	aa0456ecca2b971497785ab761500f11-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_295.fastq.gz	6840f691d0f2ffa31ab9638f86974bbf-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_296.fastq.gz	c8d73e444128e808c11fdfb727a4fe11-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_297.fastq.gz	49b357614a2d6c7152082ae0f650d2a8-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_298.fastq.gz	1624ab2657b5314b0a9db47e882a6883-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_299.fastq.gz	65b8773f9c5be2d200359ffd0137c7f7-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_300.fastq.gz	6fb110e5892aee162fef4273865b8ac5-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_301.fastq.gz	b897d59996c6eb8e4d22f8b3a45afd12-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_302.fastq.gz	844177b676db294405e12b9c794055c0-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_303.fastq.gz	9c473220ae7a09bf805e77eded2d3884-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_304.fastq.gz	31b216704da6ac797f017ccd913af4a7-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_305.fastq.gz	d05e66b1930b90a32c56f6a8f6c88396-3
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_306.fastq.gz	fad276ef57d057a11cacb8bd21ec3825-2
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_307.fastq.gz	2cf952ca77ee34f85316e251410a3ceb-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_308.fastq.gz	d82ed1e40b2d21c983bda6fc32c7f6ac-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_309.fastq.gz	1e76a25ee8e5ceb162c04cb3c329033a-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_310.fastq.gz	0955ecb8f9f29a97a8f99931053e1e2b-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_311.fastq.gz	27739f4bcf429ede74faf715c2d3aa05-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_312.fastq.gz	9b56d24026e934d469cfb391779a75c1-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_313.fastq.gz	03c125e6721bbda6faa0a10e116cba94-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_314.fastq.gz	9f8c7d9b1e716717a466bf1ef75ad4d2-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_315.fastq.gz	9ee235181ebeaf7107f4d616b742ad15-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_316.fastq.gz	c6d7c037eabcbf40ecf150ac833d37d0-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_317.fastq.gz	1a3314dffaad9191b9d163690fa8a9a7-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_318.fastq.gz	ff0fa94a6890163363de24d7cdeccb62-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_319.fastq.gz	8f4a6755f81e837a634937eb1ad8f206-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_320.fastq.gz	208bcb28dccc99d7e85e73463030bed8-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_321.fastq.gz	94b49d9252692016b2b7e6e4325d74b1-2
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_322.fastq.gz	824f8cf4ca624c65ffa9de8aca14503b-2
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_323.fastq.gz	d4278b5e8a10aacc2ff8eeb964acda42-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_324.fastq.gz	9d9e287b032b31256585a35a58add04d-5
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_325.fastq.gz	c6fc0d691537bf3a2534c6de5ba50bde-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_326.fastq.gz	cd875cd40dc013ae762dcdd9d0ee6158-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_327.fastq.gz	a7dbba99d934567731983b07752ee1f1-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_328.fastq.gz	d6eb7a4c1d26eab8c91d69e1c53e80a6-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_329.fastq.gz	e25a2de139b9c3c8eb225e7e15661bed-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_330.fastq.gz	6dfd375217fe9548082561ae1268e3a5-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_331.fastq.gz	2d0b7da1d0c245fb072db9d1086230d8-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_332.fastq.gz	06d1b2ac2b0059ec35d987e98b7deeb7-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_333.fastq.gz	18b7ce6ebcfae7ba1167b88c8162cb67-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_334.fastq.gz	fa63945950209d93b1a2bee45f6d988a-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_335.fastq.gz	75682b3f82492daa1e086cb28b9595e5-4
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_336.fastq.gz	d53dcc7c0a834c09329f874f5a74f96f
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_337.fastq.gz	417d16248c6dd29570ffc36f9ebca38f-4
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_338.fastq.gz	f376a3ab7afef99ae182fc738461e2ad-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_339.fastq.gz	9d8eded5843076b94853d13bbaaebf41-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_340.fastq.gz	ddcd90f22d5af9f0a2ac15f800d4f3dd-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_341.fastq.gz	393e44878c6c6ed3c41832a10894b858-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_342.fastq.gz	206953c54bf044934831c3c3701921e1-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_343.fastq.gz	dc571da39d4d486e3c4ca36c8c18c0c2-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_344.fastq.gz	79bd4bacca5a5422c52a175982c23309-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_345.fastq.gz	0d6698160bce6c5b9011ad05226f5751-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_346.fastq.gz	2b9cb38d4ea278f32bcc158755ae4621-3
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_347.fastq.gz	8dc4c457aaef72a8c197f46d369b47f4-2
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_348.fastq.gz	81536cc47443781e18ad86e8cb249aae-6
ilThyBati1	ont.fastq_pass		https://darwin.cog.sanger.ac.uk/insects/Thyatira_batis/ilThyBati1/genomic_data/ont/fastq_pass/PAE47474_pass_b48d9492_349.fastq.gz	67f23ac9838bb72ea40997892fe4005d-6
